Length,Width,Height,etiqueta,distance
0.1,5.1,6.2,Pizza,8.03
0.2,4.4,6.8,Tabla,8.1
0.3,0.3,0.7,Estaca,0.82
0.3,0.3,0.7,Estaca,0.82
0.3,2.9,4.3,Tabla,5.2
0.3,2.9,4.3,Tabla,5.2
0.3,9.0,9.8,Pizza,13.31
0.4,3.5,6.4,Tabla,7.31
0.4,0.4,0.4,Cubo,0.69
0.4,0.4,0.7,Leche,0.9
0.4,0.4,0.7,Leche,0.9
0.4,4.3,8.7,Tabla,9.71
0.4,3.5,6.4,Tabla,7.31
0.4,3.3,5.7,Tabla,6.6
0.4,2.6,7.1,Tabla,7.57
0.4,3.0,6.3,Tabla,6.99
0.4,3.5,7.5,Tabla,8.29
0.4,0.7,8.4,Estaca,8.44
0.4,7.6,8.3,Pizza,11.26
0.4,3.1,4.3,Pizza,5.32
0.4,4.7,6.1,Pizza,7.71
0.5,5.5,11.3,Tabla,12.58
0.5,3.8,4.8,Pizza,6.14
0.5,7.8,10.0,Pizza,12.69
0.5,4.6,6.1,Pizza,7.66
0.6,6.6,10.5,Tabla,12.42
0.6,6.3,10.0,Tabla,11.83
0.6,5.0,8.1,Tabla,9.54
0.6,5.0,9.3,Tabla,10.58
0.6,6.6,10.5,Tabla,12.42
0.6,6.3,10.0,Tabla,11.83
0.6,3.9,9.0,Tabla,9.83
0.6,7.8,10.1,Pizza,12.78
0.6,5.0,8.1,Tabla,9.54
0.6,5.0,9.3,Tabla,10.58
0.6,5.0,9.3,Tabla,10.58
0.6,4.0,8.1,Tabla,9.05
0.6,5.0,8.1,Tabla,9.54
0.6,4.6,8.4,Tabla,9.6
0.7,6.6,16.6,Tabla,17.88
0.7,6.3,6.4,Pizza,9.01
0.7,9.0,12.3,Pizza,15.26
0.7,6.3,6.4,Pizza,9.01
0.7,4.7,7.1,Tabla,8.54
0.7,4.2,6.9,Tabla,8.11
0.7,3.4,5.0,Tabla,6.09
0.7,6.6,16.6,Tabla,17.88
0.7,3.3,6.4,Tabla,7.23
0.7,3.3,6.3,Tabla,7.15
0.7,9.0,12.1,Pizza,15.1
0.7,3.3,6.3,Tabla,7.15
0.7,10.2,14.5,Pizza,17.74
0.7,4.8,5.1,Pizza,7.04
0.7,8.7,11.8,Pizza,14.68
0.7,11.5,14.5,Pizza,18.52
0.7,3.6,11.3,Tabla,11.88
0.7,10.4,18.0,Tabla,20.8
0.7,10.4,18.0,Tabla,20.8
0.7,6.5,10.2,Tabla,12.12
0.7,11.5,14.5,Pizza,18.52
0.7,3.9,7.8,Tabla,8.75
0.8,7.6,9.9,Pizza,12.51
0.8,6.7,17.7,Tabla,18.94
0.8,0.8,0.8,Cubo,1.39
0.8,8.9,12.7,Pizza,15.53
0.8,6.3,9.1,Pizza,11.1
0.8,5.0,8.3,Tabla,9.72
0.8,7.9,15.7,Tabla,17.59
0.8,5.0,8.3,Tabla,9.72
0.8,5.0,8.3,Tabla,9.72
0.8,5.1,8.1,Tabla,9.61
0.8,7.1,8.1,Pizza,10.8
0.8,4.6,5.0,Pizza,6.84
0.8,5.2,7.7,Tabla,9.33
0.8,3.5,3.5,Pizza,5.01
0.8,1.2,4.7,Estaca,4.92
0.8,0.8,0.8,Cubo,1.39
0.8,7.6,9.9,Pizza,12.51
0.8,6.7,17.7,Tabla,18.94
0.8,4.7,7.9,Tabla,9.23
0.8,6.7,11.4,Tabla,13.25
0.8,2.4,4.2,Tabla,4.9
0.8,9.8,11.8,Pizza,15.36
0.8,11.4,13.8,Pizza,17.92
0.8,9.8,11.8,Pizza,15.36
0.8,11.4,13.8,Pizza,17.92
0.8,5.9,8.7,Tabla,10.54
0.8,7.5,9.1,Pizza,11.82
0.9,3.7,5.3,Pizza,6.53
0.9,9.8,13.8,Pizza,16.95
0.9,7.6,9.6,Pizza,12.28
0.9,3.1,5.2,Tabla,6.12
0.9,4.9,7.0,Pizza,8.59
0.9,4.9,7.0,Pizza,8.59
0.9,4.1,6.1,Tabla,7.4
0.9,8.5,9.8,Pizza,13.0
0.9,6.5,9.5,Pizza,11.55
0.9,6.2,8.6,Pizza,10.64
0.9,3.1,5.2,Tabla,6.12
0.9,4.1,6.1,Tabla,7.4
0.9,4.9,7.5,Tabla,9.0
0.9,3.7,5.3,Pizza,6.53
0.9,2.9,2.9,Pizza,4.2
0.9,4.7,6.4,Pizza,7.99
0.9,9.8,12.8,Pizza,16.15
0.9,4.3,4.5,Pizza,6.29
0.9,5.3,5.7,Pizza,7.84
0.9,5.0,8.4,Tabla,9.82
0.9,6.4,9.6,Tabla,11.57
0.9,8.7,9.3,Pizza,12.77
1.0,4.3,7.4,Tabla,8.62
1.0,8.0,10.0,Pizza,12.85
1.0,8.0,10.0,Pizza,12.85
1.0,8.6,9.6,Pizza,12.93
1.0,7.7,9.8,Pizza,12.5
1.0,7.7,9.8,Pizza,12.5
1.0,8.6,9.8,Pizza,13.08
1.0,9.4,13.0,Pizza,16.07
1.0,5.9,7.6,Pizza,9.67
1.0,5.1,6.7,Pizza,8.48
1.0,7.8,9.7,Pizza,12.49
1.0,7.7,10.1,Pizza,12.74
1.0,6.1,10.5,Tabla,12.18
1.0,7.5,7.6,Pizza,10.72
1.0,7.5,7.6,Pizza,10.72
1.0,5.0,8.5,Tabla,9.91
1.0,4.9,8.3,Tabla,9.69
1.1,5.7,10.0,Tabla,11.56
1.1,6.7,9.6,Pizza,11.76
1.1,5.7,10.0,Tabla,11.56
1.1,1.1,5.7,Estaca,5.91
1.1,4.5,6.9,Tabla,8.31
1.1,4.6,8.3,Tabla,9.55
1.1,11.6,13.8,Pizza,18.06
1.1,7.4,10.0,Pizza,12.49
1.1,6.5,9.6,Tabla,11.65
1.1,7.4,10.0,Pizza,12.49
1.1,2.4,2.4,Pizza,3.57
1.1,6.7,9.6,Pizza,11.76
1.1,10.9,17.0,Tabla,20.22
1.1,5.8,5.9,Pizza,8.35
1.1,10.9,17.0,Tabla,20.22
1.1,5.4,9.9,Tabla,11.33
1.1,8.8,11.2,Pizza,14.29
1.1,8.5,14.7,Tabla,17.02
1.1,6.6,9.9,Tabla,11.95
1.1,6.0,7.9,Pizza,9.98
1.1,6.0,7.9,Pizza,9.98
1.1,2.5,4.6,Tabla,5.35
1.2,3.3,6.3,Tabla,7.21
1.2,4.6,8.3,Tabla,9.57
1.2,8.6,9.1,Pizza,12.58
1.2,3.1,5.1,Tabla,6.09
1.2,3.5,7.1,Tabla,8.01
1.2,4.6,9.6,Tabla,10.71
1.2,3.5,7.6,Tabla,8.45
1.2,7.2,9.2,Pizza,11.74
1.2,6.4,9.5,Tabla,11.52
1.2,8.1,14.0,Tabla,16.22
1.2,6.7,8.6,Pizza,10.97
1.2,5.0,7.5,Tabla,9.09
1.2,3.9,5.5,Pizza,6.85
1.2,5.6,8.2,Tabla,10.0
1.2,9.1,9.4,Pizza,13.14
1.2,7.9,13.0,Tabla,15.26
1.2,5.4,7.2,Pizza,9.08
1.2,7.5,8.3,Pizza,11.25
1.2,7.9,9.1,Pizza,12.11
1.2,4.3,8.0,Tabla,9.16
1.2,5.6,6.5,Pizza,8.66
1.3,9.0,13.1,Pizza,15.95
1.3,6.1,9.0,Tabla,10.95
1.3,10.2,15.1,Tabla,18.27
1.3,10.2,15.1,Tabla,18.27
1.3,6.4,8.5,Pizza,10.72
1.3,3.2,6.1,Tabla,7.01
1.3,7.8,9.7,Pizza,12.51
1.3,10.2,15.1,Tabla,18.27
1.3,8.3,10.7,Pizza,13.6
1.3,2.8,6.0,Tabla,6.75
1.3,2.8,6.7,Tabla,7.38
1.3,6.1,9.4,Tabla,11.28
1.3,9.0,13.1,Pizza,15.95
1.3,10.6,13.2,Pizza,16.98
1.3,4.7,8.5,Tabla,9.8
1.3,8.9,13.0,Pizza,15.81
1.3,10.6,13.2,Pizza,16.98
1.3,2.8,3.8,Desco,4.9
1.3,5.0,7.5,Tabla,9.11
1.3,7.2,7.3,Pizza,10.34
1.3,3.9,9.7,Tabla,10.54
1.3,7.4,7.7,Pizza,10.76
1.3,9.3,13.2,Pizza,16.2
1.3,3.9,9.7,Tabla,10.54
1.3,7.4,7.7,Pizza,10.76
1.3,5.4,6.6,Pizza,8.63
1.3,7.5,11.9,Tabla,14.13
1.4,5.0,6.6,Pizza,8.4
1.4,9.0,13.0,Pizza,15.87
1.4,10.6,13.6,Pizza,17.3
1.4,2.4,3.5,Desco,4.47
1.4,2.4,3.5,Desco,4.47
1.4,6.5,8.4,Pizza,10.71
1.4,5.1,8.3,Tabla,9.84
1.4,6.5,7.9,Pizza,10.33
1.4,4.4,8.7,Tabla,9.85
1.4,6.7,8.8,Pizza,11.15
1.4,7.4,10.6,Pizza,13.0
1.4,12.0,16.3,Pizza,20.29
1.4,6.7,11.3,Tabla,13.21
1.4,9.0,13.0,Pizza,15.87
1.4,10.6,13.6,Pizza,17.3
1.4,10.6,13.5,Pizza,17.22
1.4,3.7,5.4,Desco,6.69
1.4,5.0,5.8,Pizza,7.78
1.4,10.6,13.5,Pizza,17.22
1.4,9.5,15.1,Tabla,17.89
1.4,11.4,14.5,Pizza,18.5
1.4,1.5,5.4,Estaca,5.78
1.4,10.7,13.4,Pizza,17.2
1.4,4.4,4.4,Pizza,6.38
1.4,10.7,13.2,Pizza,17.05
1.4,7.8,11.7,Tabla,14.13
1.4,6.8,8.2,Pizza,10.74
1.4,7.8,11.7,Tabla,14.13
1.4,9.1,9.4,Pizza,13.16
1.4,3.1,6.8,Tabla,7.6
1.5,10.7,13.6,Pizza,17.37
1.5,5.0,6.6,Pizza,8.41
1.5,8.8,9.1,Pizza,12.75
1.5,3.7,5.3,Desco,6.64
1.5,4.8,14.8,Estaca,15.63
1.5,4.9,9.3,Tabla,10.62
1.5,1.6,11.5,Estaca,11.71
1.5,9.9,9.9,Pizza,14.08
1.5,5.6,11.2,Tabla,12.61
1.5,2.8,8.3,Estaca,8.89
1.5,2.6,3.2,Desco,4.39
1.5,8.5,13.7,Tabla,16.19
1.5,2.6,3.2,Desco,4.39
1.5,12.0,16.5,Pizza,20.46
1.5,2.6,3.2,Desco,4.39
1.5,6.4,6.9,Pizza,9.53
1.5,8.5,13.7,Tabla,16.19
1.5,9.4,11.9,Pizza,15.24
1.5,5.5,7.6,Pizza,9.5
1.5,3.9,10.0,Tabla,10.84
1.5,5.5,7.6,Pizza,9.5
1.5,4.3,7.2,Tabla,8.52
1.5,10.7,13.6,Pizza,17.37
1.5,8.8,9.1,Pizza,12.75
1.5,3.7,5.3,Desco,6.64
1.5,4.4,6.1,Pizza,7.67
1.5,6.1,16.5,Tabla,17.66
1.5,8.8,9.1,Pizza,12.75
1.5,10.7,13.6,Pizza,17.37
1.5,4.4,6.1,Pizza,7.67
1.5,6.1,16.5,Tabla,17.66
1.5,8.8,9.1,Pizza,12.75
1.5,5.6,7.6,Pizza,9.56
1.5,6.7,10.0,Tabla,12.13
1.5,5.5,7.8,Pizza,9.66
1.6,4.8,7.2,Desco,8.8
1.6,3.7,6.1,Tabla,7.31
1.6,9.1,10.6,Pizza,14.06
1.6,4.3,8.7,Tabla,9.84
1.6,4.3,8.7,Tabla,9.84
1.6,3.0,10.5,Estaca,11.04
1.6,5.0,9.6,Tabla,10.94
1.6,4.3,8.7,Tabla,9.84
1.6,5.0,9.6,Tabla,10.94
1.6,3.0,10.5,Estaca,11.04
1.6,3.9,7.9,Tabla,8.95
1.6,5.5,7.9,Pizza,9.76
1.6,5.5,7.9,Pizza,9.76
1.6,1.6,4.3,Estaca,4.86
1.6,9.6,11.5,Pizza,15.07
1.6,10.6,10.6,Pizza,15.08
1.6,8.5,12.0,Pizza,14.79
1.6,2.8,6.9,Estaca,7.62
1.6,4.7,8.7,Tabla,10.02
1.6,2.8,5.5,Tabla,6.38
1.6,4.7,7.9,Tabla,9.33
1.6,1.9,6.2,Estaca,6.68
1.6,6.1,6.6,Pizza,9.13
1.6,5.5,7.6,Pizza,9.52
1.6,3.9,10.2,Tabla,11.04
1.6,2.8,6.7,Estaca,7.44
1.6,3.5,5.8,Desco,6.96
1.6,4.2,6.5,Desco,7.9
1.6,3.5,5.8,Desco,6.96
1.6,9.6,13.5,Pizza,16.64
1.6,4.2,7.8,Tabla,9.0
1.6,10.0,15.6,Tabla,18.6
1.6,8.9,13.1,Tabla,15.92
1.6,7.6,13.0,Tabla,15.14
1.6,7.9,9.4,Pizza,12.38
1.6,7.6,13.0,Tabla,15.14
1.6,7.6,13.0,Tabla,15.14
1.6,7.9,7.9,Pizza,11.29
1.6,6.7,7.5,Pizza,10.18
1.6,7.5,9.8,Pizza,12.44
1.6,7.5,11.0,Tabla,13.41
1.6,7.9,8.7,Pizza,11.86
1.6,8.3,10.2,Pizza,13.25
1.6,9.4,10.2,Pizza,13.96
1.6,2.9,6.0,Tabla,6.85
1.6,9.1,9.1,Pizza,12.97
1.6,9.1,9.1,Pizza,12.97
1.6,9.1,9.1,Pizza,12.97
1.6,9.1,9.1,Pizza,12.97
1.6,9.0,9.1,Pizza,12.9
1.7,3.6,11.5,Estaca,12.17
1.7,3.7,8.8,Tabla,9.7
1.7,5.9,6.6,Pizza,9.01
1.7,4.8,12.7,Tabla,13.68
1.7,4.3,7.4,Tabla,8.73
1.7,4.3,7.4,Tabla,8.73
1.7,4.5,9.1,Tabla,10.29
1.7,10.7,10.8,Pizza,15.3
1.7,3.9,6.5,Tabla,7.77
1.7,5.1,7.2,Pizza,8.99
1.7,7.2,9.3,Pizza,11.88
1.7,3.5,5.5,Desco,6.74
1.7,1.7,14.8,Estaca,14.99
1.7,1.8,4.4,Estaca,5.05
1.7,1.8,4.4,Estaca,5.05
1.7,2.8,6.5,Estaca,7.28
1.7,2.7,6.5,Estaca,7.24
1.7,5.2,7.8,Desco,9.53
1.7,10.6,13.0,Pizza,16.86
1.7,2.6,5.8,Estaca,6.58
1.7,3.1,7.1,Estaca,7.93
1.7,3.5,5.5,Desco,6.74
1.7,7.2,9.3,Pizza,11.88
1.7,7.2,9.3,Pizza,11.88
1.7,9.7,10.9,Pizza,14.69
1.7,9.7,10.9,Pizza,14.69
1.7,4.4,7.9,Tabla,9.2
1.7,3.2,5.1,Desco,6.26
1.7,3.2,6.8,Tabla,7.71
1.7,6.7,9.4,Pizza,11.67
1.7,3.2,5.9,Tabla,6.92
1.7,3.6,5.9,Desco,7.12
1.7,3.7,5.9,Desco,7.17
1.7,5.4,5.9,Pizza,8.18
1.7,10.5,13.7,Pizza,17.34
1.7,6.9,8.1,Pizza,10.78
1.7,7.2,10.4,Pizza,12.76
1.7,4.1,10.4,Tabla,11.31
1.7,6.4,6.5,Pizza,9.28
1.7,6.4,6.4,Pizza,9.21
1.7,6.6,7.2,Pizza,9.91
1.7,6.6,7.2,Pizza,9.91
1.7,4.3,7.2,Tabla,8.56
1.7,4.7,6.6,Desco,8.28
1.7,8.1,14.5,Tabla,16.7
1.7,5.7,6.3,Pizza,8.66
1.7,3.1,6.0,Tabla,6.96
1.7,8.7,13.3,Tabla,15.98
1.7,7.0,7.9,Pizza,10.69
1.7,4.2,6.7,Desco,8.09
1.7,4.6,6.5,Desco,8.14
1.7,6.4,9.2,Pizza,11.34
1.7,4.3,10.6,Tabla,11.56
1.7,9.3,11.8,Pizza,15.12
1.7,4.0,7.7,Tabla,8.84
1.7,7.2,7.9,Pizza,10.82
1.7,4.9,5.0,Pizza,7.2
1.7,9.1,9.1,Pizza,12.98
1.8,5.9,8.7,Desco,10.66
1.8,2.0,7.9,Estaca,8.35
1.8,3.1,5.2,Desco,6.32
1.8,9.6,10.5,Pizza,14.34
1.8,4.5,7.9,Tabla,9.27
1.8,4.6,8.0,Tabla,9.4
1.8,1.9,5.2,Estaca,5.82
1.8,1.9,5.2,Estaca,5.82
1.8,6.1,8.0,Pizza,10.22
1.8,1.9,5.2,Estaca,5.82
1.8,6.1,8.0,Pizza,10.22
1.8,6.1,8.0,Pizza,10.22
1.8,5.3,9.6,Tabla,11.11
1.8,6.6,10.2,Tabla,12.28
1.8,6.6,10.2,Tabla,12.28
1.8,6.3,9.9,Tabla,11.87
1.8,3.1,5.2,Desco,6.32
1.8,3.2,7.0,Estaca,7.9
1.8,3.1,7.0,Estaca,7.86
1.8,3.1,5.2,Desco,6.32
1.8,3.2,7.0,Estaca,7.9
1.8,3.1,7.0,Estaca,7.86
1.8,3.1,7.0,Estaca,7.86
1.8,3.1,7.0,Estaca,7.86
1.8,3.2,7.0,Estaca,7.9
1.8,3.1,7.0,Estaca,7.86
1.8,3.1,7.5,Estaca,8.31
1.8,3.1,5.2,Desco,6.32
1.8,3.2,7.0,Estaca,7.9
1.8,3.2,7.0,Estaca,7.9
1.8,7.1,10.0,Pizza,12.4
1.8,4.3,7.0,Tabla,8.41
1.8,8.7,12.9,Tabla,15.66
1.8,6.4,11.5,Tabla,13.28
1.8,4.9,9.8,Tabla,11.1
1.8,5.1,9.7,Tabla,11.11
1.8,2.4,9.3,Estaca,9.77
1.8,4.4,15.5,Estaca,16.21
1.8,6.2,8.1,Pizza,10.36
1.8,6.9,6.9,Pizza,9.92
1.8,9.2,9.3,Pizza,13.2
1.9,9.7,11.0,Pizza,14.79
1.9,8.9,13.0,Tabla,15.87
1.9,9.7,11.0,Pizza,14.79
1.9,5.9,6.3,Pizza,8.84
1.9,8.1,8.2,Pizza,11.68
1.9,6.4,8.0,Pizza,10.42
1.9,9.5,10.6,Pizza,14.36
1.9,4.2,7.2,Tabla,8.55
1.9,9.7,10.2,Pizza,14.2
1.9,4.6,8.1,Tabla,9.51
1.9,1.9,5.2,Estaca,5.85
1.9,1.9,5.2,Estaca,5.85
1.9,5.8,9.1,Tabla,10.96
1.9,5.9,6.3,Pizza,8.84
1.9,3.1,5.6,Desco,6.68
1.9,9.7,11.0,Pizza,14.79
1.9,3.1,5.6,Desco,6.68
1.9,3.2,7.1,Estaca,8.02
1.9,3.3,7.0,Tabla,7.97
1.9,3.2,7.0,Estaca,7.93
1.9,4.4,7.8,Tabla,9.15
1.9,3.2,3.4,Desco,5.04
1.9,6.7,10.0,Tabla,12.19
1.9,4.3,7.7,Tabla,9.02
1.9,9.7,11.0,Pizza,14.79
1.9,6.3,7.1,Pizza,9.68
1.9,3.1,5.6,Desco,6.68
1.9,3.2,5.6,Desco,6.72
1.9,5.7,6.0,Pizza,8.49
1.9,3.3,5.7,Desco,6.85
1.9,3.3,7.0,Tabla,7.97
1.9,9.7,11.0,Pizza,14.79
1.9,3.1,5.6,Desco,6.68
1.9,3.2,7.1,Estaca,8.02
1.9,5.6,8.6,Tabla,10.44
1.9,3.1,7.0,Estaca,7.89
1.9,3.3,6.7,Tabla,7.71
1.9,5.1,9.7,Tabla,11.12
1.9,8.2,11.5,Pizza,14.25
1.9,5.6,7.3,Pizza,9.39
1.9,6.3,7.1,Pizza,9.68
1.9,3.1,7.0,Estaca,7.89
1.9,3.1,7.0,Estaca,7.89
1.9,3.1,6.0,Tabla,7.02
1.9,7.6,8.1,Pizza,11.27
1.9,7.4,9.6,Pizza,12.27
1.9,8.9,13.0,Tabla,15.87
1.9,5.0,6.1,Pizza,8.11
1.9,8.0,8.1,Pizza,11.54
1.9,6.0,16.6,Tabla,17.75
1.9,11.3,14.9,Pizza,18.8
1.9,5.6,6.3,Pizza,8.64
1.9,9.6,13.5,Pizza,16.67
1.9,9.8,14.4,Tabla,17.52
1.9,5.7,6.2,Pizza,8.63
1.9,6.0,9.4,Tabla,11.31
1.9,4.8,6.6,Desco,8.38
1.9,9.1,13.1,Pizza,16.06
1.9,5.1,7.6,Desco,9.35
1.9,5.2,6.4,Pizza,8.46
1.9,5.4,10.2,Tabla,11.7
1.9,10.0,11.3,Pizza,15.21
1.9,4.7,9.5,Tabla,10.77
1.9,4.7,9.5,Tabla,10.77
1.9,8.4,9.1,Pizza,12.53
1.9,1.9,4.7,Estaca,5.41
1.9,1.9,5.0,Estaca,5.68
2.0,3.5,6.3,Desco,7.48
2.0,2.0,8.0,Estaca,8.49
2.0,7.7,11.5,Tabla,13.98
2.0,9.6,9.8,Pizza,13.86
2.0,4.6,7.8,Tabla,9.27
2.0,2.0,5.2,Estaca,5.92
2.0,2.0,5.2,Estaca,5.92
2.0,2.0,5.2,Estaca,5.92
2.0,8.3,9.4,Pizza,12.7
2.0,8.3,9.4,Pizza,12.7
2.0,6.2,8.8,Pizza,10.95
2.0,6.4,13.4,Tabla,14.98
2.0,5.7,12.6,Tabla,13.97
2.0,3.7,9.7,Estaca,10.57
2.0,9.4,11.1,Pizza,14.68
2.0,5.9,10.2,Tabla,11.95
2.0,3.1,7.2,Estaca,8.09
2.0,7.2,10.2,Pizza,12.64
2.0,3.2,7.1,Estaca,8.04
2.0,6.5,9.5,Desco,11.68
2.0,3.9,9.1,Estaca,10.1
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,3.9,9.1,Estaca,10.1
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.0,6.3,Pizza,8.29
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,7.7,11.5,Tabla,13.98
2.0,3.2,7.1,Estaca,8.04
2.0,3.2,7.1,Estaca,8.04
2.0,6.5,9.5,Desco,11.68
2.0,7.9,11.8,Tabla,14.34
2.0,7.3,10.8,Tabla,13.19
2.0,5.1,9.4,Tabla,10.88
2.0,4.8,7.7,Desco,9.29
2.0,5.1,8.1,Desco,9.78
2.0,5.9,7.9,Pizza,10.06
2.0,4.6,6.5,Desco,8.21
2.0,5.9,7.9,Pizza,10.06
2.0,5.9,7.9,Pizza,10.06
2.0,7.5,8.3,Pizza,11.36
2.0,9.2,13.3,Pizza,16.3
2.0,9.1,13.8,Tabla,16.65
2.0,7.5,12.3,Tabla,14.54
2.0,5.9,7.9,Pizza,10.06
2.0,3.3,6.7,Tabla,7.73
2.0,4.3,7.5,Tabla,8.87
2.0,4.3,7.2,Desco,8.62
2.0,7.2,9.9,Pizza,12.4
2.0,10.6,12.2,Pizza,16.28
2.0,3.9,7.4,Tabla,8.6
2.0,7.2,8.2,Pizza,11.09
2.0,5.9,7.9,Pizza,10.06
2.0,8.4,11.3,Pizza,14.22
2.0,7.3,9.1,Pizza,11.84
2.0,9.3,10.9,Pizza,14.47
2.0,4.7,6.5,Desco,8.27
2.0,6.2,10.5,Tabla,12.36
2.0,4.3,10.0,Tabla,11.07
2.0,6.5,8.0,Pizza,10.5
2.0,3.9,8.7,Tabla,9.74
2.0,5.2,11.0,Tabla,12.33
2.0,4.9,8.5,Tabla,10.01
2.0,11.8,16.1,Pizza,20.06
2.0,9.4,15.0,Tabla,17.81
2.0,11.8,16.1,Pizza,20.06
2.0,9.8,11.8,Pizza,15.47
