Length,Width,Height,etiqueta,distance
2.0,7.1,8.3,Pizza,11.1
2.0,8.3,8.3,Pizza,11.91
2.0,9.4,11.0,Pizza,14.61
2.0,7.9,12.7,Tabla,15.09
2.0,7.2,8.4,Pizza,11.24
2.0,3.7,6.7,Tabla,7.91
2.0,2.4,7.6,Estaca,8.22
2.0,8.1,10.3,Pizza,13.26
2.0,7.1,12.5,Tabla,14.51
2.0,4.1,6.6,Desco,8.02
2.0,2.0,9.4,Estaca,9.82
2.0,6.6,7.1,Pizza,9.9
2.1,3.3,8.1,Estaca,8.99
2.1,9.8,13.5,Pizza,16.81
2.1,9.8,13.5,Pizza,16.81
2.1,9.8,13.5,Pizza,16.81
2.1,3.9,9.6,Estaca,10.57
2.1,5.3,10.3,Tabla,11.77
2.1,11.0,13.3,Pizza,17.39
2.1,4.1,6.2,Desco,7.72
2.1,2.2,7.6,Estaca,8.19
2.1,2.2,7.6,Estaca,8.19
2.1,3.6,7.9,Estaca,8.93
2.1,4.1,11.0,Estaca,11.93
2.1,2.1,5.7,Estaca,6.43
2.1,7.8,11.8,Tabla,14.3
2.1,7.4,12.0,Tabla,14.25
2.1,2.5,6.3,Estaca,7.1
2.1,2.2,2.2,Cubo,3.75
2.1,2.2,2.6,Cubo,4.0
2.1,6.9,10.2,Desco,12.49
2.1,8.6,12.0,Pizza,14.91
2.1,8.1,9.3,Pizza,12.51
2.1,9.1,13.2,Pizza,16.17
2.1,7.4,10.4,Pizza,12.94
2.1,5.9,9.3,Tabla,11.21
2.1,7.0,12.6,Tabla,14.57
2.1,7.0,12.6,Tabla,14.57
2.1,11.7,13.3,Pizza,17.84
2.1,5.9,6.5,Pizza,9.03
2.2,7.3,8.5,Pizza,11.42
2.2,4.9,10.2,Tabla,11.53
2.2,7.6,10.2,Pizza,12.91
2.2,8.0,10.7,Pizza,13.54
2.2,5.0,9.1,Tabla,10.61
2.2,5.0,9.1,Tabla,10.61
2.2,3.8,9.4,Estaca,10.37
2.2,7.0,10.0,Pizza,12.4
2.2,4.9,7.7,Desco,9.39
2.2,8.9,11.8,Pizza,14.94
2.2,8.7,8.8,Pizza,12.57
2.2,5.9,9.7,Tabla,11.56
2.2,6.5,11.7,Tabla,13.56
2.2,2.4,4.1,Leche,5.24
2.2,6.9,9.3,Pizza,11.79
2.2,5.6,8.4,Desco,10.33
2.2,6.0,7.3,Pizza,9.7
2.2,5.6,5.9,Pizza,8.43
2.2,4.4,8.1,Tabla,9.48
2.2,2.4,4.1,Leche,5.24
2.2,4.3,6.6,Desco,8.18
2.2,9.3,12.8,Pizza,15.97
2.2,2.2,2.2,Cubo,3.81
2.2,3.3,6.9,Estaca,7.96
2.2,3.3,6.7,Estaca,7.79
2.2,2.2,8.8,Estaca,9.33
2.2,6.0,7.3,Pizza,9.7
2.2,7.3,8.5,Pizza,11.42
2.2,7.3,8.5,Pizza,11.42
2.2,8.8,8.9,Pizza,12.71
2.2,2.6,5.0,Leche,6.05
2.2,11.7,14.2,Pizza,18.53
2.2,2.2,4.4,Estaca,5.39
2.2,7.7,9.4,Pizza,12.35
2.2,10.0,11.1,Pizza,15.1
2.2,10.0,11.1,Pizza,15.1
2.2,9.3,9.9,Pizza,13.76
2.2,2.8,3.1,Cubo,4.72
2.2,5.8,6.5,Pizza,8.98
2.2,6.3,7.6,Pizza,10.11
2.2,4.1,9.2,Estaca,10.31
2.2,2.6,8.2,Estaca,8.88
2.3,2.3,6.3,Estaca,7.09
2.3,2.3,6.3,Estaca,7.09
2.3,7.7,10.5,Pizza,13.22
2.3,8.4,10.5,Pizza,13.64
2.3,7.7,10.5,Pizza,13.22
2.3,8.7,10.9,Pizza,14.13
2.3,3.5,5.0,Desco,6.52
2.3,2.8,8.8,Estaca,9.52
2.3,3.5,6.3,Leche,7.57
2.3,4.1,4.3,Desco,6.37
2.3,3.5,4.7,Desco,6.3
2.3,3.5,4.7,Desco,6.3
2.3,3.5,5.0,Desco,6.52
2.3,3.4,5.1,Desco,6.55
2.3,6.3,10.4,Tabla,12.37
2.3,4.1,4.3,Desco,6.37
2.3,3.5,4.7,Desco,6.3
2.3,2.4,2.7,Cubo,4.28
2.3,6.2,10.3,Tabla,12.24
2.3,4.1,4.3,Desco,6.37
2.3,5.1,8.1,Desco,9.84
2.3,4.8,7.2,Desco,8.95
2.3,9.4,15.2,Tabla,18.02
2.3,8.6,10.0,Pizza,13.39
2.3,3.2,6.6,Estaca,7.69
2.3,7.2,14.2,Tabla,16.09
2.3,4.2,7.7,Tabla,9.07
2.3,7.2,14.2,Tabla,16.09
2.3,4.2,7.7,Tabla,9.07
2.3,6.0,12.1,Tabla,13.7
2.3,5.9,11.5,Tabla,13.13
2.3,2.4,7.6,Estaca,8.3
2.3,2.4,7.6,Estaca,8.3
2.3,7.8,11.0,Pizza,13.68
2.3,6.7,9.6,Desco,11.93
2.3,4.4,7.6,Desco,9.08
2.3,8.7,11.1,Pizza,14.29
2.3,2.3,3.2,Cubo,4.56
2.3,2.3,3.3,Leche,4.63
2.3,2.3,3.2,Cubo,4.56
2.3,2.3,3.0,Cubo,4.42
2.3,8.1,11.2,Pizza,14.01
2.3,8.2,11.4,Pizza,14.23
2.3,2.3,3.2,Cubo,4.56
2.3,6.1,14.8,Tabla,16.17
2.3,2.8,9.7,Estaca,10.35
2.3,4.5,7.0,Desco,8.63
2.4,8.4,11.6,Pizza,14.52
2.4,2.4,7.8,Estaca,8.51
2.4,2.4,7.8,Estaca,8.51
2.4,2.5,6.0,Estaca,6.93
2.4,8.9,9.9,Pizza,13.53
2.4,2.4,7.8,Estaca,8.51
2.4,2.5,6.0,Estaca,6.93
2.4,8.9,9.9,Pizza,13.53
2.4,5.2,7.3,Desco,9.28
2.4,3.9,7.9,Tabla,9.13
2.4,4.1,7.8,Tabla,9.13
2.4,2.4,4.7,Leche,5.8
2.4,4.1,5.3,Desco,7.12
2.4,8.0,9.3,Pizza,12.5
2.4,7.9,8.7,Pizza,11.99
2.4,8.1,8.8,Pizza,12.2
2.4,7.7,10.4,Pizza,13.16
2.4,7.7,10.6,Pizza,13.32
2.4,7.6,10.6,Pizza,13.26
2.4,3.7,3.9,Desco,5.89
2.4,5.6,7.3,Desco,9.51
2.4,6.9,10.7,Tabla,12.96
2.4,3.5,5.2,Desco,6.71
2.4,3.1,3.9,Cubo,5.53
2.4,4.1,8.0,Tabla,9.3
2.4,3.7,8.1,Estaca,9.22
2.4,2.6,6.1,Estaca,7.05
2.4,6.2,7.2,Pizza,9.8
2.4,2.4,4.7,Leche,5.8
2.4,3.7,8.1,Estaca,9.22
2.4,2.5,9.8,Estaca,10.39
2.4,2.6,11.3,Estaca,11.84
2.4,2.4,6.3,Estaca,7.16
2.4,2.6,9.8,Estaca,10.42
2.4,2.5,4.7,Leche,5.84
2.4,2.5,4.7,Leche,5.84
2.4,6.3,8.2,Pizza,10.62
2.4,6.7,11.1,Tabla,13.19
2.4,5.1,8.3,Desco,10.03
2.4,3.7,3.9,Desco,5.89
2.4,5.6,7.3,Desco,9.51
2.4,3.4,5.7,Desco,7.06
2.4,3.3,5.6,Leche,6.93
2.4,6.9,10.7,Tabla,12.96
2.4,3.4,5.7,Desco,7.06
2.4,6.1,6.9,Pizza,9.52
2.4,6.1,6.6,Pizza,9.3
2.4,6.0,6.7,Pizza,9.31
2.4,6.0,6.6,Pizza,9.24
2.4,3.7,3.9,Desco,5.89
2.4,6.9,10.7,Tabla,12.96
2.4,3.5,5.2,Desco,6.71
2.4,5.6,7.3,Desco,9.51
2.4,3.9,3.9,Desco,6.01
2.4,5.5,9.1,Desco,10.9
2.4,3.9,5.4,Desco,7.08
2.4,3.5,4.4,Desco,6.11
2.4,2.6,5.0,Leche,6.13
2.4,4.1,7.7,Tabla,9.05
2.4,5.4,7.5,Desco,9.55
2.4,5.5,6.9,Desco,9.14
2.4,6.0,6.7,Pizza,9.31
2.4,5.5,5.9,Desco,8.42
2.4,3.6,5.2,Desco,6.76
2.4,6.3,8.7,Desco,11.01
2.4,6.1,9.2,Desco,11.3
2.4,6.1,9.2,Desco,11.3
2.4,8.5,12.1,Pizza,14.98
2.4,8.5,8.6,Pizza,12.33
2.4,8.3,11.2,Pizza,14.15
2.4,8.7,10.4,Pizza,13.77
2.4,9.8,10.6,Pizza,14.63
2.4,7.0,11.9,Tabla,14.01
2.4,8.9,10.5,Pizza,13.97
2.4,6.1,8.6,Desco,10.81
2.4,9.6,12.3,Pizza,15.79
2.4,3.0,6.9,Estaca,7.9
2.4,5.1,6.9,Desco,8.91
2.4,4.7,6.9,Desco,8.69
2.4,11.3,15.7,Pizza,19.49
2.4,4.5,8.0,Tabla,9.49
2.4,9.6,11.3,Pizza,15.02
2.4,2.5,8.7,Estaca,9.36
2.4,4.1,6.7,Desco,8.21
2.4,9.4,11.0,Pizza,14.67
2.4,9.4,11.0,Pizza,14.67
2.4,4.5,8.0,Tabla,9.49
2.4,9.6,11.3,Pizza,15.02
2.4,9.1,9.8,Pizza,13.59
2.4,9.1,13.0,Pizza,16.05
2.4,6.7,10.2,Desco,12.44
2.4,3.1,4.3,Cubo,5.82
2.4,2.4,3.2,Cubo,4.66
2.4,7.5,9.0,Pizza,11.96
2.4,6.9,7.4,Pizza,10.4
2.4,5.7,14.6,Tabla,15.86
2.4,3.1,10.8,Estaca,11.49
2.4,3.3,8.7,Estaca,9.61
2.5,10.3,12.0,Pizza,16.01
2.5,3.9,8.0,Estaca,9.24
2.5,2.5,2.6,Cubo,4.39
2.5,6.9,7.0,Pizza,10.14
2.5,3.7,6.5,Leche,7.89
2.5,3.7,6.5,Leche,7.89
2.5,2.5,8.3,Estaca,9.02
2.5,2.5,8.3,Estaca,9.02
2.5,3.9,8.0,Estaca,9.24
2.5,7.0,10.6,Desco,12.95
2.5,9.2,12.1,Pizza,15.4
2.5,4.6,7.4,Desco,9.06
2.5,4.2,5.7,Desco,7.51
2.5,8.0,9.0,Pizza,12.3
2.5,5.8,13.0,Tabla,14.45
2.5,3.0,9.5,Estaca,10.27
2.5,6.1,8.8,Desco,11.0
2.5,2.5,2.6,Cubo,4.39
2.5,4.6,5.6,Desco,7.67
2.5,5.7,7.5,Desco,9.75
2.5,2.5,2.6,Cubo,4.39
2.5,3.1,12.5,Estaca,13.12
2.5,6.4,9.4,Desco,11.64
2.5,11.3,13.8,Pizza,18.01
2.5,7.9,12.7,Tabla,15.16
2.5,7.1,10.8,Desco,13.16
2.5,7.6,10.6,Pizza,13.28
2.5,5.4,7.5,Desco,9.57
2.5,3.5,8.2,Estaca,9.26
2.5,3.9,6.6,Desco,8.06
2.5,6.8,9.9,Desco,12.27
2.5,2.6,4.5,Leche,5.77
2.5,2.5,4.7,Leche,5.88
2.5,2.5,3.6,Leche,5.05
2.6,8.5,10.4,Pizza,13.68
2.6,8.7,11.5,Pizza,14.65
2.6,2.6,4.5,Leche,5.81
2.6,7.6,8.5,Pizza,11.69
2.6,3.0,11.2,Estaca,11.88
2.6,3.0,11.2,Estaca,11.88
2.6,2.7,7.8,Estaca,8.65
2.6,3.0,11.2,Estaca,11.88
2.6,2.7,7.8,Estaca,8.65
2.6,5.2,8.8,Desco,10.55
2.6,4.4,7.7,Desco,9.24
2.6,3.0,4.8,Leche,6.23
2.6,7.6,10.6,Pizza,13.3
2.6,7.9,9.1,Pizza,12.33
2.6,3.9,6.1,Desco,7.69
2.6,3.9,6.0,Desco,7.61
2.6,3.1,5.2,Leche,6.59
2.6,3.1,5.2,Leche,6.59
2.6,3.0,5.9,Estaca,7.11
2.6,3.7,8.0,Estaca,9.19
2.6,2.6,7.4,Estaca,8.26
2.6,2.7,11.1,Estaca,11.72
2.6,3.5,10.3,Estaca,11.18
2.6,2.6,4.7,Leche,5.97
2.6,4.1,6.0,Desco,7.72
2.6,3.7,8.0,Estaca,9.19
2.6,2.7,11.1,Estaca,11.72
2.6,3.5,10.3,Estaca,11.18
2.6,5.2,5.3,Desco,7.87
2.6,2.8,9.4,Estaca,10.15
2.6,2.7,9.3,Estaca,10.03
2.6,2.7,11.1,Estaca,11.72
2.6,2.6,7.4,Estaca,8.26
2.6,4.9,7.3,Desco,9.17
2.6,3.0,10.2,Estaca,10.95
2.6,2.9,8.3,Estaca,9.17
2.6,8.8,8.9,Pizza,12.78
2.6,2.9,8.3,Estaca,9.17
2.6,4.5,6.1,Desco,8.01
2.6,6.0,6.6,Desco,9.29
2.6,2.8,6.3,Estaca,7.37
2.6,3.1,5.2,Leche,6.59
2.6,2.9,3.3,Cubo,5.1
2.6,3.0,9.1,Estaca,9.93
2.6,2.7,3.7,Cubo,5.27
2.6,3.3,5.1,Cubo,6.61
2.6,4.3,7.5,Desco,9.03
2.6,3.6,4.4,Desco,6.25
2.6,2.6,4.8,Leche,6.05
2.6,2.6,4.8,Leche,6.05
2.6,4.4,7.7,Desco,9.24
2.6,4.0,8.0,Estaca,9.31
2.6,4.4,7.7,Desco,9.24
2.6,4.0,8.0,Estaca,9.31
2.6,5.0,8.5,Desco,10.2
2.6,8.0,10.3,Pizza,13.3
2.6,5.0,6.7,Desco,8.75
2.6,9.4,10.5,Pizza,14.33
2.6,8.6,11.0,Pizza,14.2
2.6,9.1,12.6,Pizza,15.76
2.6,6.1,8.3,Desco,10.62
2.6,3.5,7.8,Estaca,8.94
2.6,9.2,11.3,Pizza,14.8
2.6,7.1,11.2,Tabla,13.51
2.6,5.9,7.9,Desco,10.2
2.6,8.5,10.9,Pizza,14.06
2.6,9.1,9.6,Pizza,13.48
2.6,9.1,9.6,Pizza,13.48
2.6,5.6,12.1,Tabla,13.58
2.6,2.6,2.6,Cubo,4.5
2.6,2.6,3.7,Leche,5.22
2.6,2.7,2.9,Cubo,4.74
2.6,2.6,2.6,Cubo,4.5
2.6,2.7,3.0,Cubo,4.8
2.6,2.6,4.4,Leche,5.73
2.6,2.6,4.4,Leche,5.73
2.6,2.6,7.9,Estaca,8.71
2.6,6.7,7.2,Desco,10.17
2.7,10.8,13.7,Pizza,17.65
2.7,4.5,10.6,Estaca,11.83
2.7,3.1,5.1,Leche,6.55
2.7,5.7,9.4,Desco,11.32
2.7,5.2,8.0,Desco,9.92
2.7,3.1,5.1,Leche,6.55
2.7,3.0,8.1,Estaca,9.05
2.7,3.5,5.4,Cubo,6.98
2.7,3.2,6.9,Estaca,8.07
2.7,3.7,7.8,Estaca,9.05
2.7,4.3,6.7,Desco,8.41
2.7,8.1,8.9,Pizza,12.33
2.7,10.9,11.0,Pizza,15.72
2.7,5.5,8.1,Desco,10.16
2.7,3.1,5.1,Leche,6.55
2.7,3.5,5.4,Cubo,6.98
2.7,3.0,5.2,Leche,6.58
2.7,3.2,5.4,Leche,6.83
2.7,3.2,5.1,Leche,6.6
2.7,2.7,3.2,Cubo,4.98
2.7,3.1,5.4,Leche,6.79
2.7,3.1,5.4,Leche,6.79
2.7,6.3,9.7,Desco,11.88
2.7,3.3,5.4,Leche,6.88
2.7,5.3,6.3,Desco,8.66
2.7,3.1,5.3,Leche,6.71
2.7,3.2,5.2,Leche,6.68
2.7,9.2,12.5,Pizza,15.75
2.7,2.8,7.6,Estaca,8.54
2.7,3.1,8.4,Estaca,9.35
2.7,5.4,7.6,Desco,9.71
2.7,13.1,14.2,Pizza,19.51
2.7,3.0,8.1,Estaca,9.05
2.7,3.0,8.1,Estaca,9.05
2.7,12.8,15.3,Pizza,20.13
2.7,3.0,8.1,Estaca,9.05
2.7,3.0,8.1,Estaca,9.05
2.7,6.0,7.7,Desco,10.13
2.7,3.1,5.1,Leche,6.55
2.7,3.5,5.4,Cubo,6.98
2.7,3.0,5.2,Leche,6.58
2.7,3.3,5.2,Leche,6.72
2.7,5.6,6.5,Desco,8.99
2.7,5.5,6.7,Desco,9.08
2.7,3.3,5.1,Leche,6.65
2.7,3.1,5.1,Leche,6.55
2.7,3.0,5.2,Leche,6.58
2.7,3.2,5.4,Leche,6.83
2.7,3.2,5.1,Leche,6.6
2.7,2.7,3.2,Cubo,4.98
2.7,3.5,5.4,Cubo,6.98
2.7,3.3,5.2,Leche,6.72
2.7,3.6,3.6,Cubo,5.76
2.7,3.1,5.1,Leche,6.55
2.7,3.3,5.2,Leche,6.72
2.7,3.1,5.2,Leche,6.63
2.7,3.1,5.2,Leche,6.63
2.7,5.8,13.1,Tabla,14.58
2.7,3.3,5.7,Leche,7.12
2.7,5.4,12.5,Tabla,13.88
2.7,5.8,7.7,Desco,10.01
2.7,8.7,13.2,Tabla,16.04
2.7,7.2,8.2,Desco,11.24
2.7,7.1,8.9,Desco,11.7
2.7,5.9,6.1,Desco,8.91
2.7,3.3,5.2,Leche,6.72
2.7,3.0,5.3,Leche,6.66
2.7,3.4,5.3,Leche,6.85
2.7,5.2,10.7,Tabla,12.2
2.7,7.7,14.3,Tabla,16.46
2.7,5.2,10.7,Tabla,12.2
2.7,7.7,14.3,Tabla,16.46
2.7,6.8,10.8,Desco,13.04
2.7,10.8,13.7,Pizza,17.65
2.7,5.7,9.4,Desco,11.32
2.7,5.2,8.0,Desco,9.92
2.7,10.8,13.7,Pizza,17.65
2.7,5.7,9.4,Desco,11.32
2.7,5.2,8.0,Desco,9.92
2.7,6.9,9.2,Desco,11.81
2.7,11.1,12.0,Pizza,16.57
2.7,9.1,11.7,Pizza,15.07
2.7,4.6,11.3,Estaca,12.5
2.7,4.0,9.3,Estaca,10.48
2.7,4.8,5.0,Desco,7.44
2.7,3.5,5.0,Cubo,6.67
2.7,2.8,5.0,Leche,6.33
2.7,3.1,6.3,Estaca,7.52
2.7,8.0,9.3,Pizza,12.56
2.7,4.0,7.0,Leche,8.5
2.7,3.8,11.0,Estaca,11.95
2.8,3.0,5.6,Leche,6.94
2.8,6.7,12.4,Tabla,14.37
2.8,5.0,10.9,Estaca,12.31
2.8,2.9,10.0,Estaca,10.78
2.8,2.9,5.2,Leche,6.58
2.8,3.7,5.0,Cubo,6.82
2.8,7.5,11.0,Desco,13.6
2.8,4.2,8.4,Estaca,9.8
2.8,4.7,4.7,Desco,7.21
2.8,3.9,8.9,Estaca,10.11
2.8,4.8,8.5,Desco,10.16
2.8,3.9,8.9,Estaca,10.11
2.8,4.8,8.5,Desco,10.16
2.8,6.4,6.9,Desco,9.82
2.8,3.9,8.9,Estaca,10.11
2.8,6.4,6.9,Desco,9.82
2.8,4.8,6.7,Desco,8.7
2.8,4.3,8.5,Estaca,9.93
2.8,4.7,11.7,Estaca,12.92
2.8,4.5,7.9,Desco,9.51
2.8,2.9,6.9,Estaca,7.99
2.8,5.5,8.2,Desco,10.26
2.8,8.1,8.9,Pizza,12.36
2.8,5.8,8.0,Desco,10.27
2.8,3.1,5.2,Leche,6.67
2.8,3.2,5.2,Leche,6.72
2.8,3.2,5.2,Leche,6.72
2.8,3.3,5.0,Leche,6.61
2.8,5.4,6.3,Desco,8.76
2.8,3.3,5.4,Leche,6.92
2.8,3.2,5.2,Leche,6.72
2.8,3.2,6.0,Leche,7.35
2.8,3.3,5.4,Leche,6.92
2.8,3.2,5.2,Leche,6.72
2.8,3.2,5.6,Leche,7.03
2.8,3.2,5.7,Leche,7.11
2.8,3.1,5.9,Leche,7.23
2.8,9.8,13.5,Pizza,16.92
2.8,2.9,10.1,Estaca,10.87
2.8,3.9,8.9,Estaca,10.11
2.8,5.1,8.7,Desco,10.47
2.8,2.9,6.2,Estaca,7.4
2.8,2.9,9.1,Estaca,9.95
2.8,9.8,13.5,Pizza,16.92
2.8,3.9,8.9,Estaca,10.11
2.8,5.1,8.7,Desco,10.47
2.8,2.9,9.1,Estaca,9.95
2.8,2.9,6.2,Estaca,7.4
2.8,2.9,10.1,Estaca,10.87
2.8,2.9,7.3,Estaca,8.34
2.8,6.1,8.6,Desco,10.91
2.8,6.3,8.3,Desco,10.79
2.8,3.0,8.2,Estaca,9.17
2.8,8.7,10.7,Pizza,14.07
2.8,2.9,4.6,Leche,6.12
2.8,3.0,8.2,Estaca,9.17
2.8,3.0,8.2,Estaca,9.17
2.8,2.9,6.8,Estaca,7.91
2.8,3.0,8.1,Estaca,9.08
2.8,8.1,9.6,Pizza,12.87
2.8,2.8,9.4,Estaca,10.2
2.8,9.6,10.3,Pizza,14.36
2.8,3.1,8.3,Estaca,9.29
2.8,2.8,8.3,Estaca,9.2
2.8,7.8,11.7,Desco,14.34
2.8,7.9,11.7,Desco,14.39
2.8,2.9,8.0,Estaca,8.96
2.8,3.1,5.2,Leche,6.67
2.8,3.3,5.3,Leche,6.84
2.8,3.8,8.1,Estaca,9.37
2.8,3.2,5.3,Leche,6.79
2.8,3.7,5.4,Cubo,7.12
2.8,3.1,5.2,Leche,6.67
2.8,4.9,7.4,Desco,9.31
2.8,2.8,4.7,Leche,6.15
2.8,5.0,9.7,Tabla,11.27
2.8,3.9,6.7,Leche,8.24
2.8,9.1,12.0,Pizza,15.32
2.8,3.7,5.5,Cubo,7.2
2.8,5.0,7.4,Desco,9.36
2.8,6.3,8.8,Desco,11.18
2.8,3.1,5.6,Leche,6.99
2.8,3.1,5.1,Leche,6.59
2.8,2.9,8.0,Estaca,8.96
2.8,5.1,5.5,Desco,8.01
2.8,3.6,5.5,Cubo,7.14
2.8,3.2,4.4,Cubo,6.12
2.8,5.3,5.7,Desco,8.27
2.8,3.1,6.1,Estaca,7.39
2.8,8.3,11.6,Pizza,14.54
2.8,7.1,11.2,Desco,13.55
2.8,3.2,5.6,Leche,7.03
2.8,3.6,5.9,Leche,7.46
2.8,3.4,5.4,Leche,6.97
2.8,7.2,8.2,Desco,11.27
2.8,2.8,5.1,Leche,6.46
2.8,6.9,8.1,Desco,11.0
2.8,7.2,8.1,Desco,11.19
2.8,3.3,5.2,Leche,6.77
2.8,3.2,5.2,Leche,6.72
2.8,3.3,5.6,Leche,7.08
2.8,5.3,10.9,Tabla,12.44
2.8,6.7,14.1,Tabla,15.86
2.8,6.7,14.1,Tabla,15.86
2.8,3.0,5.6,Leche,6.94
2.8,3.0,5.6,Leche,6.94
2.8,3.9,6.9,Leche,8.41
2.8,10.0,11.8,Pizza,15.72
2.8,6.9,7.7,Desco,10.71
2.8,5.2,8.5,Desco,10.35
2.8,2.8,4.6,Leche,6.07
2.8,4.8,9.3,Tabla,10.83
2.8,6.2,13.0,Tabla,14.67
2.8,6.9,10.7,Desco,13.04
2.8,4.8,9.3,Tabla,10.83
2.8,11.0,11.4,Pizza,16.09
2.8,9.1,15.0,Tabla,17.77
2.8,5.1,11.8,Estaca,13.16
2.8,7.6,7.9,Desco,11.31
2.8,7.9,11.4,Desco,14.15
2.8,3.0,5.7,Leche,7.02
2.8,4.1,4.8,Desco,6.91
2.8,2.8,3.1,Cubo,5.03
2.8,6.5,7.1,Desco,10.02
2.8,6.1,7.2,Desco,9.84
2.8,6.0,7.8,Desco,10.23
2.8,2.8,12.0,Estaca,12.64
2.8,11.3,14.2,Pizza,18.36
2.8,2.8,12.4,Estaca,13.02
2.9,3.2,3.7,Cubo,5.69
2.9,3.2,10.8,Estaca,11.63
2.9,4.7,9.6,Estaca,11.08
2.9,5.7,12.5,Tabla,14.04
2.9,5.7,5.8,Desco,8.63
2.9,6.1,10.9,Tabla,12.82
2.9,7.1,10.1,Desco,12.68
2.9,4.2,7.3,Leche,8.91
2.9,2.9,6.3,Estaca,7.52
2.9,3.1,5.9,Leche,7.27
2.9,6.8,13.0,Tabla,14.95
2.9,3.1,8.5,Estaca,9.5
2.9,4.8,12.9,Estaca,14.07
2.9,10.5,11.2,Pizza,15.62
2.9,8.9,10.1,Pizza,13.77
2.9,2.9,5.4,Leche,6.78
2.9,3.0,10.6,Estaca,11.39
2.9,8.5,10.9,Pizza,14.12
2.9,3.0,9.6,Estaca,10.47
2.9,3.0,10.6,Estaca,11.39
2.9,5.7,14.4,Estaca,15.76
2.9,3.0,8.5,Estaca,9.47
2.9,3.2,14.7,Estaca,15.32
2.9,7.2,9.2,Desco,12.04
